0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
18039.78850205646,22718.227091579283,29438.20716130382,21548.790912823137,12059.47313614704,10359.311505697246,10853.180868743319,6402.251789289738,12883.929846912317,13143.803288849158,13558.635071121702,9369.872771811919,9032.463185048595,9185.020269049688,15602.960136478137,12732.98397955777,9186.30673429078,9905.904626055366,15807.474312492332,14598.501008501647,10872.231641916864,12302.61378119858,12837.484775396048,11968.12641762084,12049.888956736771,13734.132730396259,13204.355986761117,12962.36277307372,12944.994913803303,15219.44349351426,24027.568872117885,51680.97587863271,19591519.135289703,31817835.134376988,41730390.78130822,28581576.34265658,15245429.778794663,11673816.312570833,12208001.378899608,7317856.46515379,14246967.278186506,13515623.316145353,13801330.683981592,10371995.02847412,9396951.929540092,9360230.965572676,15925012.601819603,14158356.519190973,9409858.733019834,9763245.869717961,16459812.909615017,15447443.1902804,11254939.586641375,12714986.81159934,13707051.53693696,12474784.60382066,11989557.581741184,14263062.203744978,13544313.784970623,14717324.833770527,14896097.614220036,17631701.09647646,30055225.36770441,68929189.18299995
13746.797573238247,11809.723011646147,19931.759278985275,16105.123821262034,8042.572255766841,7514.303881260964,7918.917431545247,6346.644353124963,13579.47145227972,13742.640438392864,13973.284189614727,6867.402480242577,7302.9576454193675,9517.352204665236,14939.482471407675,10589.554089733603,8107.0959331153135,8630.436504016106,11421.591225948167,9336.573763134087,8509.36672653516,9963.641237371668,10235.587149520336,12363.054644942331,11481.630818194995,14571.781392218028,11240.066863983748,9625.441618409675,9613.012538919838,14259.027232442446,25796.447655099782,37074.27142638292,13890339.336216213,11579925.551527258,20896257.52049064,16620222.205461321,7603223.354547709,8074883.748411225,7744764.336990821,7084524.731381948,13815719.488944769,14346559.871274292,13072888.118561719,7129609.45759174,7630828.392972307,10926592.547700003,16560480.958643675,11452757.764443237,8863068.68362737,9285167.639318874,11797593.822946532,9527001.747701857,8816192.423347231,10577131.423473688,11301472.01935468,14349115.070858762,12044039.885676041,15018113.738524541,11988304.813407747,10226227.792839611,10618728.49365522,15016116.180656042,28543885.111202486,38852471.59470314
17786.810338992073,13736.977084183216,11226.918368142184,8698.782572831453,9598.852995094092,11382.890997235925,11566.849103016923,6902.392093178245,11794.57179790863,15788.151549640153,18631.52142540554,11512.360124488527,10561.5081970609,12924.948021185544,21447.64914784094,14569.95947895078,10387.59424747164,11777.238910834865,17291.49253428873,14415.997929052297,11634.659679104903,8810.909082953853,11794.32357707703,8345.645246347363,7705.645081872823,9543.544167342443,11944.548792175412,11720.669226515203,11820.606191760282,13630.882525934778,14850.227952137224,15335.873959175178,19943011.829450883,14173975.781859841,13017838.715243967,10271157.785626343,10847349.959749348,12962655.316542432,13198166.41589533,8175794.462129905,13193915.827118197,17723231.598991465,19564756.515538804,12092091.511299498,11247857.232875545,14601088.408647241,24596017.14411074,16406883.760321131,11311399.457847973,12272449.713280166,18757558.458933264,15212400.863212764,12820231.548569482,9110291.881376155,12833354.544338526,8190088.103455994,7898795.119797008,9917135.580167187,12297257.208641024,10974900.01583738,10906055.725805357,14027060.365435677,16116708.89724388,18673011.134134404
19134.35276990061,16765.910546899766,19657.735083974676,16668.258036133037,11425.308670094833,10742.23740696079,9766.599388368393,6244.515768066046,12010.459303102076,15568.301405070206,16600.02039965832,11187.666142120035,10018.094798817421,14680.775407922338,25878.553808871755,21069.168187871066,11690.974048691156,12779.809287534088,16800.315963151377,13561.144206412864,10782.95793936848,11806.744092949935,14018.56069327934,9776.660505670838,10059.418525712392,10168.57137078889,13109.724757513803,12096.914149171367,9932.109430447226,11647.552484249609,22361.04227637178,31770.5905971989,20975119.179066133,16508205.50487585,20378912.526793614,17911893.5069683,12741988.083919719,12223816.899657112,10442881.169855231,6373605.420717783,14552855.492044693,19669919.914494164,20223895.613437664,11879843.991001781,10758822.00136729,18414055.814844754,33455970.594256185,26710940.448604275,13174498.691072807,14151393.992859386,16890775.334129214,12847839.591311164,10938977.455043267,12224400.466468181,14512364.689764306,9752655.387226928,10281888.413900996,9898657.02966243,14342754.114371452,13314128.865435151,10049912.542131726,11667679.86770123,24194722.72146408,33122901.564800672
17125.57333812673,25751.15794026852,28038.82650454801,21862.056483074244,12490.427263770445,11498.663668353103,13235.033053014118,9043.421837067624,13199.52899378459,15165.082637518432,19741.07581686043,11443.079532989163,13422.684751447183,14702.898596181905,20946.776275009273,16716.21481477522,12988.58740405586,14576.303983537016,20879.03684038506,20014.393968197466,15302.051884519704,15435.761647882915,16702.670983868735,13285.103045455655,12179.39003629143,12283.003702094404,11522.404865773038,12911.714763463453,12075.22325348045,14943.90626327974,21843.030185736625,24892.113380985473,17118724.25882286,23001051.916777473,25631885.99486201,20906803.55054769,11556706.865863873,10973700.259484136,14229474.546583695,9620048.046456384,13220618.99048143,16195759.444056269,21148188.91979261,11713578.64768987,13353515.128491698,16116450.073847882,23204308.632918686,18036537.48664145,12778971.738590945,15667348.173920149,22800624.867831063,22011067.62239068,15856053.002220301,15620439.698762497,16754161.285499217,13257761.369104052,12495399.017707953,11787937.427302908,10773889.40534132,12289868.985536383,11024692.238701036,13867790.781069927,21086258.65317667,21636576.191755854
18481.6158431713,22526.96148799816,26638.091168240273,25009.93567413716,17443.826563543807,17980.57576321003,15103.928300133633,9315.290390368104,19778.293102731768,19465.1861540956,20974.592314359314,15693.139296706235,18338.900586470776,14486.380304582583,20091.560456382358,17362.680682651666,15411.175149565557,13705.234635955178,16920.810683972846,15292.721015192215,14459.650081382939,16668.104926368636,17098.57428068519,15848.012927745727,14253.518830479772,17570.970513231936,14337.914799979822,14529.670679547291,14274.768359566579,15175.189480428788,21704.19651182147,44995.20722404879,18466252.005443063,22607656.377296936,26551332.730614014,25215415.437385827,17983503.09866359,17253256.21267411,13908071.188869197,9108053.093242116,21349714.62210739,21761504.531369407,23215643.19707742,15767712.728628173,19263459.79838231,16107697.082462285,21855634.30824092,19177573.575443774,16493185.56858052,13630011.264226744,15745682.120866237,13979313.08125822,14337153.14957572,16835846.04451482,16612255.698874978,15865016.207379451,14463825.026772516,17457526.21333473,13802980.349050362,13554551.979513813,12874765.861445531,13629351.313868633,21892589.96568219,46550341.66559122
27862.166027226158,17018.273687248,18368.523937167025,14861.81186443801,11396.414433933045,13894.190220744436,13727.58638805452,7946.2776272866795,17317.03467423412,21881.34676396899,23736.605789100588,16907.91912565143,17810.840563770587,18095.956104894398,26764.049525937124,20888.180063049356,17866.464145360762,19655.240141735463,25207.79724255083,19820.3345312711,14705.48641109201,15683.636218280999,18328.010718958987,16869.495169326026,12740.875855770753,11428.69182238271,10614.368697338556,13263.705681716998,14371.626766262727,13219.677123612651,21659.387706370504,38524.54992774872,32714454.2193186,16124757.081095468,17038494.40095545,14464103.622270998,11492460.846142367,14452492.215856267,14581921.776039446,8948824.89471477,19952159.517209634,26589180.89355116,27394304.099291462,19911357.01408859,21365261.855562847,21754526.546833504,30299083.494159758,23891225.81945015,22187646.5679687,26452661.721965816,29534654.615841635,22255277.456388827,16736589.55666665,18724998.847328473,21830330.3894302,20392302.280281335,13652506.301155386,10954284.462765966,9677338.525187898,14045327.906253593,15143761.563429985,12211776.29133176,22298614.571781013,38338108.54362822
16318.685431919692,17667.269534883842,27035.021035124806,25360.14514525253,12817.583539212546,10965.507140894713,12165.379374983944,10298.117432024972,14920.44046124513,14406.684083295146,16128.484767462705,11809.390215750504,11273.237943069747,12702.102329240903,18910.129380642593,15085.937529132478,12524.282355177878,11221.851275031266,14181.274319071468,13832.083818588799,12883.220260043303,12457.10916072541,14640.074025485772,12739.951157079582,14116.65263512596,18071.490608773718,15312.482629495893,10748.377175283127,10614.406640353744,17595.77562146822,35912.29773286877,52746.21077920537,16706285.092581242,16232020.360272143,26755006.65520492,25580938.18593478,12934477.371923292,10747086.01974399,12786175.45324417,10726127.55827594,14850435.955652658,14441982.073812949,16268206.025316183,12742371.426330399,11708059.765742816,15807976.11586411,21971979.94969016,17556257.319575123,13786082.130685553,11914912.539044183,15270462.559571916,14409754.024570055,13563667.240417972,13004610.445968544,14976050.98965532,13094237.972928677,16673716.79862157,20406832.53480286,15110194.583419299,10881009.80539964,10850137.210883962,18987684.32534265,38415923.98130729,55492640.76987919
32921.7086778675,21958.86929474885,15820.35539428045,16162.017289390871,14573.107943674906,17269.97939237724,16585.494967703267,6830.635195401304,14481.36000473415,16432.93271094958,22409.770377258752,16515.779710632203,16442.838477498717,15807.075713644386,23699.310258850626,19456.441551913154,17174.48017365872,17004.750124156206,21032.221542968044,17066.57928964605,16334.071156131879,18798.327560277343,21813.942386206174,14586.038634245184,10864.451887514155,12485.337840318329,15835.363492488083,20332.13487086796,19565.336546424933,15042.435540310871,19781.62648211855,20879.67309321994,35696562.987766616,21400042.817768015,17258057.00362241,18956216.827142466,15861073.656069202,17555957.649873644,16703726.77259191,6857047.877998576,16113496.80024779,19876406.266797606,25127967.526494812,17143163.320385776,17341326.067850184,17977548.665017206,28003526.32349445,23058130.18392577,20207018.849860333,19669009.637570962,24983251.359154105,19910888.57216478,19852993.848023005,22949405.45903237,25197534.838164274,16463878.140742645,11436600.474069508,13071180.446330165,16973667.5237717,22639520.84191583,20364377.78614195,14704153.453091752,18857205.41387979,19860438.91285931
10734.27954259591,10948.21741190651,13687.250608880773,12937.200634908128,7862.616277104636,9235.04721123623,9267.605695025313,6128.215032190557,11674.128646708827,14238.873645375616,13625.300551840559,9594.061731080623,10759.373317735315,15772.814484612507,20505.473779218948,14586.547537829927,11380.393502679075,12067.262993406992,17202.8002618139,14273.469319776481,10017.156235677197,9069.301021756992,10846.263658818385,10354.897015345357,9986.962683451897,10415.928173088789,8770.189539319828,8180.379017143951,10626.14311179257,12194.335999298444,14136.871335635462,22733.108871501947,8987900.238628997,8093751.0218397,13030353.06593226,12843908.894691614,6586328.788281717,7998323.013111608,8249198.072014936,5773363.422325002,13156387.473458415,15871912.200056767,14648515.085361758,9006918.575249305,11291983.955123806,17870957.44530623,22486273.48861495,15256151.56419418,11890603.521287957,11748598.951070458,17922955.237224594,14071656.822119247,9293148.879576784,8442114.98569328,11534413.550216751,10148050.048129179,9900772.06341334,10756729.574133553,9577050.100647997,7843112.710678539,10124541.581554418,11781124.916610282,14722489.460189832,24438138.913424645
23343.126366742476,25762.6355964193,20687.058738982734,17470.332959873384,14951.193547904819,14988.986838836892,14040.296134152068,9133.766643226769,14123.589408922018,15159.645236224447,18411.14949736726,9734.75267216918,12518.042749520298,14993.263347561135,22938.81790676633,16468.629007976746,13017.056722367286,14652.496496536016,18614.69227604412,16979.066469334324,13212.01960528258,13003.589687557089,13431.65964406824,14472.724258327195,15765.053876155436,17143.408495020056,16013.659844416248,15280.167835954542,19060.01856026304,25380.830591758215,29066.925427609604,37071.07895078997,26447950.3632605,29776367.260758735,25401287.489737146,22339702.164984286,18385349.785075337,16586192.168485848,14665596.843755383,9994215.82651445,15412994.009149175,18030620.4651969,20846757.188337088,9900277.606268702,13790732.814735573,17524689.39636949,25281835.98517407,18673883.18488967,15972103.17312068,18065154.602397487,21356167.388896085,19316528.613918386,15255020.01040311,15405355.817687234,14444926.477318496,18063485.236329466,20008284.18741818,20535994.875115406,17582954.412891388,16862261.44619236,23825564.321388118,31010642.458285727,33360839.38727331,50286186.41856626
13826.8501734948,16985.230166566984,15869.78994802285,13946.202517452764,8864.102481367441,7555.1877584120575,6478.171782791821,5742.949200992625,10390.730970502984,10818.467430220257,12823.424186416954,7692.0572624387005,7309.085067341933,7957.711464965656,16978.142968079992,12581.847639813497,8662.404343953653,8981.13521543214,9301.642402537935,10012.527169240124,9699.586308062662,10249.63251262579,9777.73507400868,11970.715040472052,15045.05337664341,19084.19149206306,11679.125823434484,11228.688797808916,11245.518442682593,14504.148354567807,22014.808749542557,33057.81764872704,13755698.00352634,15164054.898778366,14688766.042704208,14854216.56388792,8856872.208317338,6871289.50994003,5971899.288810216,5652309.425780538,11117052.19560087,10848228.893175425,13084085.015616534,7335616.02343448,7065083.669717867,8088979.570817052,19227686.740277313,14143616.655469183,8374086.59416667,8885767.048984226,8675160.885197056,9443537.191001153,9352898.368460327,9593766.54363872,9017620.429144835,12367453.230938725,16390181.896006534,21273116.493134078,12486090.080464818,12144405.30820804,11482327.852163985,13754039.223312119,22655065.477671668,31143131.601158712
21009.485880703785,17235.434864356794,12025.065558744975,10667.030675109381,13996.828884297962,14866.624314317953,12468.706931870378,6418.161370233269,16692.917449341156,17150.829711248625,21390.57014864486,11539.921475690557,11584.066107370514,13077.67611385627,18463.43567083849,17043.009758962657,12982.97859697277,14669.40313022033,16979.399631908644,16560.008349868374,15095.769877667755,15838.910346205796,16493.831077051134,15589.426395088372,15448.14517492095,16087.862945689245,14869.157292442413,13931.809176612123,14141.115686157944,13225.293268634025,18200.167945642625,27500.0094607161,22407097.88338327,18375916.094630893,11434980.10513881,10139172.685450414,14297592.900571572,15941780.902603893,13808845.028200446,7165671.802415462,16026839.745175732,16954846.920774955,22478152.01161759,13160558.629414786,12550099.325256476,15665757.26215687,23826714.90928557,22329457.024392013,15618546.672539296,16024460.787872534,18690693.255222093,17768190.11905025,15421515.14113046,15981392.42975096,17009281.13848703,16562869.080632158,15343252.68457438,16286794.173179882,15441114.969398374,15016629.784422763,14615537.637081182,12757545.826501347,15617207.749439046,24728432.86796825
20475.873924458512,21348.26926602441,18670.784207258952,14862.66367413713,12695.94558441842,12967.964793542558,14560.935888831928,11974.286633983667,15480.897952824876,16256.529774809162,17792.33299376188,13695.957201880168,13583.321455577374,12345.530755348625,20760.740435678064,16729.127789650127,16102.455577079385,15811.703853704224,18959.4232657508,14651.452619111182,14130.23440042558,16638.07911839423,19819.188171571626,15464.54196695079,15872.462431975498,17182.039654501383,14205.411377263457,13787.623071525812,14001.118073833652,14929.817343195282,18756.879656732635,26907.03328956528,22873303.169014513,25214362.59287359,21050114.27008089,15237214.300930902,13340821.467857316,13768280.089696648,16073443.410418635,13931313.173175221,19077958.1989526,20977339.214210555,22293316.816906095,15319481.578587037,15247200.736678991,13014604.402190844,22607177.703432158,18541099.00349956,18722772.428194012,17959528.400313765,21185559.737440567,15616976.333617149,15060724.835831989,18465601.398585137,22731292.436707925,16739785.600575827,17803954.152088877,19727048.682712816,16736477.080888562,16494958.922492478,16534527.065114668,17202633.900026716,20314177.85162859,27225076.23936569
17508.734658732777,15920.082463445024,12219.072273143289,11740.321833733158,11756.400284487197,11334.173496717713,11029.328779592935,8322.541961300803,14443.591778164946,17239.174036256503,18925.84136179413,9274.69745820885,9326.061578391424,9920.973786074303,17937.965379260473,14550.210683597834,12426.041990059213,12438.854861652715,15271.915736375066,12745.582973481634,10271.092594436948,11275.557076282228,12094.696994202717,10182.752091467832,9786.90582839869,9689.325314838736,8213.09640828749,7782.440836875592,9666.36856158148,13350.3108387876,14596.406020039623,18732.630869190554,14958313.855953451,12947102.621617237,10527824.497694913,10941952.616887463,10827351.392441355,9455367.199273588,9306453.670922212,8674048.209098518,16069569.923163293,20524025.954478145,20046210.16702152,7936368.734504772,8240161.153093769,11248256.273184216,23203234.898189306,18628552.475801334,14771753.487500662,13813101.25270748,17588953.945322838,14326555.99310426,11731256.204278091,11333491.790454542,11426097.012423158,9210291.678915044,9431918.034014627,9278150.608221974,6869417.472369935,6117558.643062176,7983504.0061681755,11441132.688511403,13169809.054124158,16626626.311631251
14087.66893794911,15616.510310886488,16085.506885999246,14563.985721162659,9990.813065008278,9956.25301045858,10603.799624415165,8528.674421812622,13834.270644574699,13394.882820406043,16555.81231334962,7393.520427471493,8379.498257944633,12603.540887378571,17537.015824907478,14098.786850080525,10218.776211346336,9843.31650028177,13373.511693284025,11369.25751865538,10433.57829977078,10415.578463137304,13352.170943061785,11358.503760935817,11031.51597739203,11270.507626614999,11608.659425694394,11893.65476566142,10013.364592665179,11130.8502747004,16048.990552520874,23585.479909710564,14544094.313283516,15627908.211726427,15644246.165852258,14648379.46182022,10026368.59398146,10444597.895325884,11917482.866916992,10083892.2858024,16692807.191958237,15116284.526052697,18411801.088404287,7069924.976383047,8923563.437689705,14299682.97506468,18185912.654992007,15830397.129984133,11729309.024380201,10770218.495712098,15017326.00808196,12155125.340029636,11198636.549825162,11230296.471307369,15028717.755335812,12359393.142933588,10995737.461217182,11226742.35822893,13204731.664857786,14526864.24910424,11010932.095584476,13105097.231216125,19313493.035078622,23388840.17567206
